timestamp, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, light, rot_x, rot_y, rot_z, azimuth, pitch, roll, sensor_change
1538850313081, 0.16101007163524628, 0.6967126727104187, 10.04068374633789, -0.030237829312682152, 9.162978967651725E-4, 0.4761694669723511, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026345429942011833, 0.010413127951323986, 0.06342895328998566, 352.0, -3.08885380095189, 1.000388352540972, YAS532 Magnetic Sensor
1538850313081, 0.16101007163524628, 0.6967126727104187, 10.04068374633789, -0.04581489413976669, 0.00855211354792118, 0.4660901725292206, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026345429942011833, 0.010413127951323986, 0.06342895328998566, 352.0, -3.08885380095189, 1.000388352540972, K330 Gyroscope sensor
1538850313088, 0.20470423996448517, 0.6631938815116882, 10.257957458496094, -0.04581489413976669, 0.00855211354792118, 0.4660901725292206, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026345429942011833, 0.010413127951323986, 0.06342895328998566, 352.0, -3.08885380095189, 1.000388352540972, K330 3-axis Accelerometer
1538850313090, 0.20470423996448517, 0.6631938815116882, 10.257957458496094, -0.04581489413976669, 0.00855211354792118, 0.4660901725292206, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026034072041511536, 0.010245006531476974, 0.06332354992628098, 352.0, -3.051911655608818, 0.9837059356583332, Rotation Vector Sensor
1538850313090, 0.20470423996448517, 0.6631938815116882, 10.257957458496094, -0.04581489413976669, 0.00855211354792118, 0.4660901725292206, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026034072041511536, 0.010245006531476974, 0.06332354992628098, 352.0, -3.051911655608818, 0.9837059356583332, Orientation Sensor
1538850313091, 0.20470423996448517, 0.6631938815116882, 10.257957458496094, -0.04581489413976669, 0.00855211354792118, 0.4660901725292206, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026034072041511536, 0.010245006531476974, 0.06332354992628098, 352.0, -3.051911655608818, 0.9837059356583332, YAS532 Magnetic Sensor
1538850313091, 0.20470423996448517, 0.6631938815116882, 10.257957458496094, -0.06536258012056351, 0.0039706239476799965, 0.470060795545578, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026034072041511536, 0.010245006531476974, 0.06332354992628098, 352.0, -3.051911655608818, 0.9837059356583332, K330 Gyroscope sensor
1538850313099, 0.26396074891090393, 0.669179379940033, 10.360309600830078, -0.06536258012056351, 0.0039706239476799965, 0.470060795545578, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026034072041511536, 0.010245006531476974, 0.06332354992628098, 352.0, -3.051911655608818, 0.9837059356583332, K330 3-axis Accelerometer
1538850313099, 0.26396074891090393, 0.669179379940033, 10.360309600830078, -0.06536258012056351, 0.0039706239476799965, 0.470060795545578, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.02563246339559555, 0.010028969496488571, 0.063236765563488, 352.0, -3.00432039157605, 0.9621232849330333, Rotation Vector Sensor
1538850313100, 0.26396074891090393, 0.669179379940033, 10.360309600830078, -0.06536258012056351, 0.0039706239476799965, 0.470060795545578, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.02563246339559555, 0.010028969496488571, 0.063236765563488, 352.0, -3.00432039157605, 0.9621232849330333, Orientation Sensor
1538850313101, 0.26396074891090393, 0.669179379940033, 10.360309600830078, -0.0705549344420433, -0.012522737495601177, 0.48838675022125244, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.02563246339559555, 0.010028969496488571, 0.063236765563488, 352.0, -3.00432039157605, 0.9621232849330333, K330 Gyroscope sensor
1538850313101, 0.26396074891090393, 0.669179379940033, 10.360309600830078, -0.0705549344420433, -0.012522737495601177, 0.48838675022125244, 2.5360000133514404, 23.68600082397461, 16.371999740600586, 428.0, 0.02563246339559555, 0.010028969496488571, 0.063236765563488, 352.0, -3.00432039157605, 0.9621232849330333, YAS532 Magnetic Sensor
