timestamp, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, light, rot_x, rot_y, rot_z, azimuth, pitch, roll, magnetic_azimuth, magnetic_pitch, magnetic_roll, sensor_change, wifi_rssi
96156958255391, 0.24899697303771973, 1.1504138708114624, 9.639056205749512, -0.002130528911948204, -0.012783173471689224, 0.0, 34.29999923706055, -32.0, -1.600000023841858, 291.0, 0.04334599897265434, -0.0531810000538826, -0.621429979801178, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Acceleration Sensor, -58
96156958255391, 0.24899697303771973, 1.1504138708114624, 9.639056205749512, -0.002130528911948204, -0.012783173471689224, 0.0, 33.70000076293945, -31.30000114440918, -3.4000000953674316, 291.0, 0.04334599897265434, -0.0531810000538826, -0.621429979801178, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, YAS537 Magnetic Sensor, -58
96156958255391, 0.24899697303771973, 1.1504138708114624, 9.639056205749512, -0.002130528911948204, -0.015978965908288956, 0.01065264455974102, 33.70000076293945, -31.30000114440918, -3.4000000953674316, 291.0, 0.04334599897265434, -0.0531810000538826, -0.621429979801178, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Gyroscope Sensor, -58
96156958255391, 0.24899697303771973, 1.1504138708114624, 9.639056205749512, -0.002130528911948204, -0.015978965908288956, 0.01065264455974102, 33.70000076293945, -31.30000114440918, -3.4000000953674316, 291.0, 0.043248001486063004, -0.05316099897027016, -0.6214370131492615, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPL Game Rotation Vector, -58
96156978237100, 0.20470423996448517, 1.1324573755264282, 9.649829864501953, -0.002130528911948204, -0.015978965908288956, 0.01065264455974102, 33.70000076293945, -31.30000114440918, -3.4000000953674316, 291.0, 0.043248001486063004, -0.05316099897027016, -0.6214370131492615, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Acceleration Sensor, -58
96156978237100, 0.20470423996448517, 1.1324573755264282, 9.649829864501953, -0.002130528911948204, -0.015978965908288956, 0.01065264455974102, 34.900001525878906, -31.600000381469727, -4.099999904632568, 291.0, 0.043248001486063004, -0.05316099897027016, -0.6214370131492615, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, YAS537 Magnetic Sensor, -58
96156978237100, 0.20470423996448517, 1.1324573755264282, 9.649829864501953, 0.00532632227987051, -0.034088462591171265, 0.017044231295585632, 34.900001525878906, -31.600000381469727, -4.099999904632568, 291.0, 0.043248001486063004, -0.05316099897027016, -0.6214370131492615, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Gyroscope Sensor, -58
96156978237100, 0.20470423996448517, 1.1324573755264282, 9.649829864501953, 0.00532632227987051, -0.034088462591171265, 0.017044231295585632, 34.900001525878906, -31.600000381469727, -4.099999904632568, 291.0, 0.04313400015234947, -0.0531499981880188, -0.6214029788970947, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPL Game Rotation Vector, -58
96156998245475, 0.333991140127182, 1.1552022695541382, 9.65222454071045, 0.00532632227987051, -0.034088462591171265, 0.017044231295585632, 34.900001525878906, -31.600000381469727, -4.099999904632568, 291.0, 0.04313400015234947, -0.0531499981880188, -0.6214029788970947, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Acceleration Sensor, -58
96156998245475, 0.333991140127182, 1.1552022695541382, 9.65222454071045, 0.00532632227987051, -0.034088462591171265, 0.017044231295585632, 33.70000076293945, -31.399999618530273, -3.200000047683716, 291.0, 0.04313400015234947, -0.0531499981880188, -0.6214029788970947, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, YAS537 Magnetic Sensor, -58
96156998245475, 0.333991140127182, 1.1552022695541382, 9.65222454071045, 0.009587380103766918, -0.02876213937997818, 0.026631612330675125, 33.70000076293945, -31.399999618530273, -3.200000047683716, 291.0, 0.04313400015234947, -0.0531499981880188, -0.6214029788970947, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Gyroscope Sensor, -58
96156998245475, 0.333991140127182, 1.1552022695541382, 9.65222454071045, 0.009587380103766918, -0.02876213937997818, 0.026631612330675125, 33.70000076293945, -31.399999618530273, -3.200000047683716, 291.0, 0.04298900067806244, -0.05321799963712692, -0.6213470101356506, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPL Game Rotation Vector, -58
96157018597016, 0.39145198464393616, 1.2713210582733154, 9.583989143371582, 0.009587380103766918, -0.02876213937997818, 0.026631612330675125, 33.70000076293945, -31.399999618530273, -3.200000047683716, 291.0, 0.04298900067806244, -0.05321799963712692, -0.6213470101356506, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Acceleration Sensor, -58
96157018597016, 0.39145198464393616, 1.2713210582733154, 9.583989143371582, 0.009587380103766918, -0.02876213937997818, 0.026631612330675125, 33.70000076293945, -31.600000381469727, -4.700000286102295, 291.0, 0.04298900067806244, -0.05321799963712692, -0.6213470101356506, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, YAS537 Magnetic Sensor, -58
96157018597016, 0.39145198464393616, 1.2713210582733154, 9.583989143371582, -0.006391586735844612, -0.024501081556081772, 0.024501081556081772, 33.70000076293945, -31.600000381469727, -4.700000286102295, 291.0, 0.04298900067806244, -0.05321799963712692, -0.6213470101356506, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Gyroscope Sensor, -58
96157018597016, 0.39145198464393616, 1.2713210582733154, 9.583989143371582, -0.006391586735844612, -0.024501081556081772, 0.024501081556081772, 33.70000076293945, -31.600000381469727, -4.700000286102295, 291.0, 0.04286700114607811, -0.053286001086235046, -0.6212520003318787, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPL Game Rotation Vector, -58
96157038436391, 0.3663128614425659, 1.2449848651885986, 9.642647743225098, -0.006391586735844612, -0.024501081556081772, 0.024501081556081772, 33.70000076293945, -31.600000381469727, -4.700000286102295, 291.0, 0.04286700114607811, -0.053286001086235046, -0.6212520003318787, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Acceleration Sensor, -58
96157038436391, 0.3663128614425659, 1.2449848651885986, 9.642647743225098, -0.006391586735844612, -0.024501081556081772, 0.024501081556081772, 34.0, -31.700000762939453, -5.0, 291.0, 0.04286700114607811, -0.053286001086235046, -0.6212520003318787, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, YAS537 Magnetic Sensor, -58
96157038436391, 0.3663128614425659, 1.2449848651885986, 9.642647743225098, -0.023435818031430244, -0.006391586735844612, 0.017044231295585632, 34.0, -31.700000762939453, -5.0, 291.0, 0.04286700114607811, -0.053286001086235046, -0.6212520003318787, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Gyroscope Sensor, -58
96157038436391, 0.3663128614425659, 1.2449848651885986, 9.642647743225098, -0.023435818031430244, -0.006391586735844612, 0.017044231295585632, 34.0, -31.700000762939453, -5.0, 291.0, 0.04270299896597862, -0.053312998265028, -0.6211659908294678, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPL Game Rotation Vector, -58
96157058436391, 0.40222588181495667, 1.2773065567016602, 9.800664901733398, -0.023435818031430244, -0.006391586735844612, 0.017044231295585632, 34.0, -31.700000762939453, -5.0, 291.0, 0.04270299896597862, -0.053312998265028, -0.6211659908294678, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Acceleration Sensor, -62
96157058436391, 0.40222588181495667, 1.2773065567016602, 9.800664901733398, -0.023435818031430244, -0.006391586735844612, 0.017044231295585632, 34.400001525878906, -31.600000381469727, -3.5, 291.0, 0.04270299896597862, -0.053312998265028, -0.6211659908294678, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, YAS537 Magnetic Sensor, -62
96157058436391, 0.40222588181495667, 1.2773065567016602, 9.800664901733398, -0.023435818031430244, -0.003195793367922306, 0.02556634694337845, 34.400001525878906, -31.600000381469727, -3.5, 291.0, 0.04270299896597862, -0.053312998265028, -0.6211659908294678, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Gyroscope Sensor, -62
96157058436391, 0.40222588181495667, 1.2773065567016602, 9.800664901733398, -0.023435818031430244, -0.003195793367922306, 0.02556634694337845, 34.400001525878906, -31.600000381469727, -3.5, 291.0, 0.0425340011715889, -0.05322999879717827, -0.6211079955101013, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPL Game Rotation Vector, -62
96157065282183, 0.40222588181495667, 1.2773065567016602, 9.800664901733398, -0.023435818031430244, -0.003195793367922306, 0.02556634694337845, 34.400001525878906, -31.600000381469727, -3.5, 291.0, 0.0425340011715889, -0.05322999879717827, -0.6211079955101013, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Acceleration Sensor, -62
96157065282183, 0.40222588181495667, 1.2773065567016602, 9.800664901733398, -0.023435818031430244, -0.003195793367922306, 0.02556634694337845, 34.400001525878906, -31.600000381469727, -3.5, 291.0, 0.0425340011715889, -0.05322999879717827, -0.6211079955101013, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, YAS537 Magnetic Sensor, -62
96157065282183, 0.40222588181495667, 1.2773065567016602, 9.800664901733398, -0.023435818031430244, -0.003195793367922306, 0.02556634694337845, 34.400001525878906, -31.600000381469727, -3.5, 291.0, 0.0425340011715889, -0.05322999879717827, -0.6211079955101013, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Gyroscope Sensor, -62
96157065282183, 0.40222588181495667, 1.2773065567016602, 9.800664901733398, -0.023435818031430244, -0.003195793367922306, 0.02556634694337845, 34.400001525878906, -31.600000381469727, -3.5, 291.0, 0.0425340011715889, -0.05322999879717827, -0.6211079955101013, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPL Game Rotation Vector, -62
96157080875516, 0.48602294921875, 1.3623007535934448, 9.800664901733398, -0.023435818031430244, -0.003195793367922306, 0.02556634694337845, 34.400001525878906, -31.600000381469727, -3.5, 291.0, 0.0425340011715889, -0.05322999879717827, -0.6211079955101013, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Acceleration Sensor, -62
96157080875516, 0.48602294921875, 1.3623007535934448, 9.800664901733398, -0.023435818031430244, -0.003195793367922306, 0.02556634694337845, 33.79999923706055, -31.700000762939453, -5.0, 291.0, 0.0425340011715889, -0.05322999879717827, -0.6211079955101013, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, YAS537 Magnetic Sensor, -62
